Wavelength	OC32S		O13CS		OC33S		OC34S	
nm	cm2	1s	cm2	1s	cm2	1s	cm2	1s
255.98	5.50730E-21	4.04307E-22	5.61667E-21	6.33406E-22	5.71372E-21	3.34899E-22	5.49022E-21	3.81255E-22
255.96	5.46803E-21	8.71107E-23	5.60659E-21	8.59692E-22	5.66491E-21	5.16984E-22	5.49777E-21	2.54416E-22
255.94	5.52094E-21	2.46689E-22	5.48706E-21	5.44309E-22	5.77227E-21	5.24398E-22	5.63737E-21	3.05634E-22
255.92	5.74472E-21	3.87937E-22	5.59169E-21	6.88786E-22	5.91137E-21	4.60063E-22	5.68297E-21	3.57606E-22
255.9	5.58806E-21	3.41867E-22	5.59036E-21	6.95019E-22	5.73151E-21	4.99628E-22	5.61310E-21	2.38070E-22
255.88	5.73941E-21	3.97008E-22	5.55424E-21	5.15886E-22	5.74247E-21	4.50698E-22	5.69336E-21	2.72559E-22
255.86	5.77506E-21	5.34384E-22	5.45663E-21	6.56727E-22	5.73545E-21	5.00807E-22	5.65144E-21	2.95198E-22
255.84	5.72226E-21	3.96534E-22	5.49583E-21	7.54331E-22	5.61287E-21	5.10816E-22	5.63301E-21	4.03963E-22
255.82	5.75565E-21	4.93689E-22	5.65291E-21	7.72078E-22	5.94962E-21	3.19737E-22	5.63376E-21	3.19876E-22
255.8	6.03034E-21	4.59291E-22	5.70561E-21	6.34356E-22	5.79529E-21	4.26048E-22	5.56114E-21	3.51965E-22
255.78	6.10185E-21	3.73510E-22	5.50229E-21	4.96966E-22	5.90811E-21	5.21695E-22	5.83817E-21	4.79164E-22
255.76	6.20998E-21	5.45412E-22	5.80723E-21	6.11537E-22	5.93408E-21	5.34077E-22	5.89125E-21	3.75419E-22
255.74	6.13650E-21	3.79138E-22	5.68250E-21	7.05715E-22	5.80015E-21	4.55983E-22	5.81947E-21	2.72807E-22
255.72	5.95255E-21	4.82584E-22	5.65337E-21	6.06200E-22	5.73506E-21	2.76109E-22	5.77332E-21	4.67927E-22
255.7	6.10946E-21	6.36155E-22	5.75862E-21	6.76995E-22	6.06141E-21	3.69789E-22	5.70239E-21	3.60393E-22
255.68	6.17904E-21	3.80241E-22	5.73526E-21	6.83813E-22	6.14875E-21	4.36812E-22	5.99455E-21	3.50394E-22
255.66	6.03747E-21	3.46842E-22	5.67107E-21	6.88441E-22	5.96102E-21	6.41863E-22	6.19876E-21	4.81139E-22
255.64	5.99422E-21	3.27516E-22	5.70242E-21	8.42987E-22	5.94414E-21	5.03483E-22	5.82846E-21	4.28691E-22
255.62	6.13609E-21	2.51533E-22	5.79336E-21	7.11788E-22	5.83899E-21	4.16244E-22	5.98865E-21	3.98287E-22
255.6	6.06640E-21	4.79284E-22	5.85207E-21	5.28554E-22	6.03176E-21	4.36905E-22	6.01947E-21	2.63986E-22
255.58	6.25083E-21	5.06101E-22	5.77585E-21	3.79507E-22	6.15614E-21	3.36803E-22	5.95936E-21	4.14086E-22
255.56	6.26465E-21	4.84425E-22	5.73294E-21	5.52142E-22	6.14423E-21	3.02315E-22	6.07590E-21	3.68464E-22
255.54	6.18198E-21	5.11978E-22	5.98654E-21	7.68512E-22	6.18651E-21	3.67790E-22	5.90611E-21	4.10624E-22
255.52	6.28132E-21	4.49871E-22	6.04034E-21	8.80442E-22	6.22637E-21	4.00056E-22	6.14931E-21	2.47684E-22
255.5	6.16408E-21	5.30327E-22	5.70339E-21	6.57784E-22	5.88976E-21	3.78282E-22	6.10923E-21	2.85626E-22
255.48	6.27861E-21	3.82917E-22	5.99451E-21	8.29909E-22	5.94455E-21	4.05828E-22	6.02369E-21	2.75429E-22
255.46	6.28588E-21	4.72700E-22	6.07926E-21	8.20632E-22	6.23542E-21	6.13924E-22	5.96046E-21	4.53549E-22
255.44	6.27546E-21	3.41980E-22	5.95561E-21	6.00873E-22	6.23609E-21	3.65612E-22	6.09638E-21	2.44406E-22
255.42	6.23809E-21	6.68419E-22	5.94641E-21	6.75604E-22	6.23353E-21	4.59565E-22	6.09801E-21	1.56621E-22
255.4	6.37181E-21	5.94497E-22	5.95038E-21	8.79715E-22	6.22152E-21	6.66648E-22	6.38476E-21	3.01364E-22
255.38	6.29401E-21	7.70301E-22	6.00612E-21	6.63170E-22	6.33414E-21	4.45791E-22	6.26672E-21	3.00584E-22
255.36	6.33769E-21	6.28436E-22	6.04591E-21	5.44188E-22	6.31439E-21	4.89333E-22	6.17604E-21	2.35171E-22
255.34	6.39587E-21	5.00227E-22	6.26687E-21	4.78469E-22	6.34936E-21	5.70348E-22	6.30102E-21	2.93615E-22
255.32	6.27196E-21	6.43842E-22	5.96221E-21	4.51735E-22	6.36042E-21	1.66910E-22	6.44599E-21	3.69368E-22
255.3	6.47678E-21	6.52710E-22	6.21105E-21	5.50485E-22	6.36573E-21	3.85667E-22	6.49944E-21	2.37831E-22
255.28	6.63106E-21	5.60888E-22	6.26492E-21	7.98033E-22	6.22082E-21	5.86219E-22	6.60751E-21	2.61826E-22
255.26	6.40880E-21	2.39868E-22	6.07271E-21	5.87044E-22	6.45460E-21	4.16975E-22	6.28778E-21	3.45312E-22
255.24	6.58467E-21	2.99946E-22	6.02987E-21	5.65292E-22	6.30151E-21	4.59326E-22	6.22186E-21	2.23043E-22
255.22	6.51410E-21	3.42945E-22	6.30512E-21	6.73710E-22	6.44049E-21	5.29919E-22	6.53612E-21	3.06254E-22
255.2	6.60938E-21	5.08991E-22	6.30753E-21	5.14328E-22	6.57038E-21	3.07920E-22	6.55773E-21	2.92574E-22
255.18	6.54439E-21	2.73408E-22	6.29259E-21	4.64524E-22	6.62299E-21	5.00595E-22	6.56769E-21	3.92283E-22
255.16	6.51682E-21	8.34792E-22	6.28856E-21	5.94200E-22	6.43535E-21	3.65407E-22	6.40168E-21	3.36594E-22
255.14	6.42888E-21	6.23972E-22	6.36294E-21	4.93201E-22	6.31905E-21	4.40605E-22	6.26846E-21	3.62790E-22
255.12	6.54038E-21	4.25369E-22	6.35494E-21	6.26218E-22	6.45381E-21	5.95360E-22	6.56624E-21	3.29976E-22
255.1	6.78426E-21	4.55102E-22	6.35447E-21	8.44093E-22	6.44144E-21	5.17982E-22	6.29178E-21	1.73053E-22
255.08	6.57773E-21	3.94116E-22	6.43484E-21	7.01115E-22	6.59636E-21	6.32255E-22	6.33574E-21	2.88254E-22
255.06	6.78433E-21	4.45322E-22	6.36194E-21	6.29672E-22	6.78707E-21	4.11862E-22	6.55530E-21	4.24318E-22
255.04	6.79388E-21	3.17407E-22	6.44599E-21	6.32896E-22	6.83052E-21	6.84489E-22	6.67991E-21	4.21322E-22
255.02	6.70657E-21	3.75403E-22	6.55143E-21	8.37184E-22	6.81983E-21	5.23894E-22	6.69826E-21	2.98629E-22
255	6.70759E-21	4.99715E-22	6.57486E-21	5.73197E-22	6.81034E-21	3.29216E-22	6.76063E-21	4.20176E-22
254.98	6.74517E-21	6.48535E-22	6.53874E-21	5.46329E-22	6.94632E-21	5.72936E-22	6.48623E-21	3.53115E-22
254.96	6.76700E-21	6.21984E-22	6.59800E-21	7.14631E-22	6.76257E-21	5.02087E-22	6.65512E-21	3.35036E-22
254.94	6.94456E-21	3.50196E-22	6.46797E-21	6.63394E-22	6.79490E-21	5.57524E-22	6.76636E-21	1.68871E-22
254.92	6.91792E-21	5.73624E-22	6.58890E-21	6.78066E-22	6.82862E-21	7.08514E-22	6.96638E-21	4.40438E-22
254.9	6.75346E-21	3.06815E-22	6.58563E-21	3.76107E-22	6.88522E-21	6.13240E-22	6.81554E-21	4.91395E-22
254.88	6.98482E-21	4.38324E-22	6.70515E-21	6.02088E-22	7.03774E-21	4.40441E-22	6.85839E-21	2.35296E-22
254.86	7.08645E-21	4.69986E-22	6.47023E-21	4.78620E-22	7.01393E-21	5.67419E-22	6.84857E-21	3.94751E-22
254.84	7.16132E-21	6.76697E-22	6.59451E-21	5.67815E-22	7.00207E-21	4.18036E-22	6.73187E-21	3.06488E-22
254.82	7.06515E-21	6.09223E-22	6.70389E-21	5.19103E-22	7.13896E-21	4.19831E-22	6.75528E-21	5.16597E-22
254.8	6.92560E-21	4.64699E-22	6.84527E-21	8.61306E-22	6.74544E-21	5.71841E-22	6.92994E-21	3.45973E-22
254.78	7.10958E-21	6.18321E-22	6.71349E-21	5.92722E-22	7.00053E-21	4.38410E-22	7.00537E-21	2.29710E-22
254.76	7.17125E-21	6.19200E-22	6.72221E-21	5.72139E-22	7.02312E-21	6.50183E-22	6.92223E-21	3.42143E-22
254.74	7.16509E-21	5.19204E-22	6.80981E-21	7.06684E-22	7.01269E-21	4.59325E-22	7.00170E-21	3.30541E-22
254.72	7.01898E-21	9.23152E-22	6.88134E-21	7.26503E-22	7.10334E-21	3.58659E-22	7.14766E-21	2.44163E-22
254.7	7.22552E-21	5.37639E-22	6.52055E-21	4.12914E-22	7.16071E-21	3.04590E-22	6.86537E-21	4.69065E-22
254.68	7.05929E-21	4.01581E-22	6.82313E-21	6.00262E-22	7.15357E-21	4.55288E-22	7.03822E-21	4.60109E-22
254.66	7.29186E-21	2.06319E-22	7.02687E-21	6.93268E-22	7.23872E-21	6.27893E-22	6.98945E-21	3.25552E-22
254.64	7.28262E-21	3.82079E-22	6.82633E-21	4.87188E-22	7.12355E-21	4.63276E-22	6.94782E-21	3.56958E-22
254.62	7.14875E-21	3.50754E-22	7.03463E-21	5.39123E-22	7.27603E-21	4.41525E-22	6.92804E-21	2.93938E-22
254.6	7.26580E-21	4.27084E-22	6.80736E-21	4.99648E-22	7.20766E-21	4.59051E-22	7.05865E-21	4.27796E-22
254.58	7.54176E-21	7.15267E-22	6.93845E-21	6.89416E-22	7.42367E-21	3.45761E-22	7.09574E-21	3.66255E-22
254.56	7.40317E-21	6.63071E-22	6.86958E-21	6.22329E-22	7.27648E-21	5.30759E-22	7.25965E-21	2.71492E-22
254.54	7.27460E-21	6.41476E-22	7.07623E-21	5.64859E-22	7.37011E-21	6.75502E-22	7.29906E-21	5.74632E-22
254.52	7.34468E-21	4.82714E-22	6.90295E-21	5.97373E-22	7.34811E-21	3.35007E-22	7.42548E-21	4.22828E-22
254.5	7.28152E-21	6.80315E-22	6.97826E-21	4.35620E-22	7.44382E-21	2.80344E-22	7.39747E-21	3.02178E-22
254.48	7.60388E-21	4.32509E-22	7.26048E-21	7.77241E-22	7.35983E-21	3.65440E-22	7.31364E-21	3.52419E-22
254.46	7.42776E-21	7.18511E-22	7.06498E-21	4.94446E-22	7.50062E-21	5.52374E-22	7.24426E-21	3.45687E-22
254.44	7.40557E-21	7.29978E-22	6.64480E-21	4.48285E-22	7.61915E-21	5.59098E-22	7.35317E-21	4.59612E-22
254.42	7.38865E-21	3.65340E-22	6.98245E-21	4.76745E-22	7.59579E-21	5.92583E-22	7.37602E-21	3.02558E-22
254.4	7.67446E-21	3.29631E-22	6.87724E-21	5.21673E-22	7.52987E-21	4.10860E-22	7.56275E-21	4.06417E-22
254.38	7.66752E-21	5.05883E-22	7.14209E-21	4.29654E-22	7.64172E-21	1.61329E-22	7.32090E-21	1.89870E-22
254.36	7.45654E-21	4.82431E-22	7.19681E-21	7.97808E-22	7.74773E-21	3.64885E-22	7.21723E-21	3.69866E-22
254.34	7.48523E-21	7.52806E-22	7.03272E-21	4.35928E-22	7.81265E-21	3.88550E-22	7.57078E-21	3.21075E-22
254.32	7.60411E-21	3.85411E-22	7.26404E-21	5.96545E-22	7.57728E-21	5.01199E-22	7.39332E-21	1.90759E-22
254.3	7.70492E-21	3.18593E-22	7.37585E-21	7.44043E-22	7.73473E-21	5.81394E-22	7.54290E-21	5.01596E-22
254.28	7.75199E-21	5.04712E-22	7.55425E-21	7.61386E-22	7.67442E-21	6.35040E-22	7.52109E-21	4.42285E-22
254.26	7.46223E-21	6.86022E-22	7.17641E-21	5.88209E-22	7.80232E-21	6.13758E-22	7.57309E-21	2.93776E-22
254.24	7.46756E-21	6.31594E-22	7.20620E-21	4.28508E-22	7.72921E-21	5.22004E-22	7.76732E-21	6.00009E-22
254.22	7.88186E-21	4.13179E-22	7.34218E-21	5.13507E-22	7.72738E-21	4.83609E-22	7.79422E-21	5.56126E-22
254.2	7.79093E-21	3.35976E-22	7.41822E-21	6.95484E-22	7.61584E-21	5.44938E-22	7.59447E-21	3.86586E-22
254.18	8.06551E-21	5.98986E-22	7.35721E-21	8.02204E-22	7.91828E-21	3.86706E-22	7.74968E-21	2.45917E-22
254.16	7.91062E-21	3.49787E-22	7.31977E-21	6.60280E-22	7.94475E-21	3.49554E-22	7.77279E-21	3.96765E-22
254.14	7.95539E-21	3.89579E-22	7.51161E-21	7.30172E-22	7.87533E-21	5.02367E-22	7.76161E-21	2.69646E-22
254.12	8.04505E-21	5.21138E-22	7.46293E-21	7.27188E-22	7.98826E-21	3.99737E-22	7.93103E-21	4.73967E-22
254.1	8.02305E-21	3.11867E-22	7.56488E-21	6.82898E-22	7.98537E-21	4.67863E-22	7.70821E-21	3.06890E-22
254.08	8.11832E-21	3.06826E-22	7.62886E-21	6.25288E-22	8.07207E-21	3.82995E-22	7.77524E-21	1.96739E-22
254.06	8.01153E-21	5.08406E-22	7.54272E-21	7.13185E-22	8.22510E-21	4.13332E-22	7.83759E-21	2.18444E-22
254.04	8.12847E-21	3.85546E-22	7.84802E-21	8.20504E-22	8.15508E-21	4.53264E-22	7.82306E-21	3.68301E-22
254.02	8.01461E-21	4.60797E-22	7.57733E-21	6.67317E-22	8.09788E-21	5.70572E-22	7.99086E-21	2.83038E-22
254	8.03164E-21	4.15681E-22	7.69547E-21	8.23530E-22	7.96812E-21	5.98400E-22	7.81690E-21	4.60482E-22
253.98	8.18852E-21	5.53324E-22	7.64589E-21	6.54895E-22	8.01561E-21	4.85164E-22	7.93644E-21	1.85396E-22
253.96	8.19571E-21	6.48144E-22	7.74646E-21	5.64067E-22	8.13624E-21	2.16067E-22	7.99548E-21	3.09282E-22
253.94	8.25144E-21	3.16425E-22	8.03972E-21	7.59300E-22	8.13781E-21	5.41893E-22	8.08349E-21	3.08202E-22
253.92	8.26358E-21	4.50854E-22	7.60430E-21	8.31245E-22	8.18586E-21	5.30346E-22	8.14426E-21	2.85935E-22
253.9	8.51526E-21	2.82417E-22	7.72460E-21	6.48208E-22	8.42004E-21	4.55813E-22	8.12809E-21	2.78697E-22
253.88	8.37488E-21	4.94558E-22	7.65066E-21	7.09551E-22	8.31806E-21	3.33735E-22	8.13828E-21	4.55735E-22
253.86	8.63437E-21	4.05482E-22	7.92618E-21	6.05153E-22	8.36098E-21	3.58127E-22	8.18526E-21	5.13148E-22
253.84	8.53218E-21	3.25621E-22	8.04692E-21	7.26039E-22	8.27546E-21	3.24720E-22	8.17856E-21	4.09617E-22
253.82	8.61044E-21	9.91369E-23	8.08731E-21	8.75449E-22	8.30449E-21	4.43826E-22	8.22266E-21	2.48600E-22
253.8	8.55982E-21	4.75930E-22	7.92650E-21	6.61262E-22	8.32777E-21	4.80904E-22	8.23428E-21	4.50956E-22
253.78	8.49168E-21	2.36330E-22	7.90737E-21	7.73028E-22	8.32789E-21	4.78448E-22	8.35315E-21	3.85851E-22
253.76	8.43035E-21	6.18765E-22	7.97188E-21	7.04704E-22	8.42595E-21	3.63923E-22	8.23765E-21	4.48572E-22
253.74	8.64446E-21	6.96007E-22	7.94444E-21	4.82747E-22	8.53315E-21	4.94949E-22	8.14391E-21	4.18461E-22
253.72	8.54838E-21	4.15452E-22	8.13993E-21	5.52026E-22	8.57776E-21	5.53511E-22	8.34597E-21	2.34099E-22
253.7	8.56070E-21	3.59224E-22	7.84331E-21	7.34778E-22	8.70703E-21	5.15129E-22	8.36306E-21	3.22584E-22
253.68	8.68740E-21	4.43209E-22	8.11489E-21	6.48095E-22	8.48815E-21	6.30394E-22	8.53644E-21	3.26458E-22
253.66	8.59071E-21	4.12762E-22	8.05424E-21	7.13925E-22	8.54768E-21	5.84198E-22	8.66969E-21	4.47455E-22
253.64	8.65546E-21	2.21171E-22	8.19738E-21	3.59491E-22	8.75402E-21	4.63550E-22	8.65131E-21	2.93373E-22
253.62	8.86550E-21	2.59295E-22	8.23562E-21	4.91142E-22	8.86990E-21	5.47128E-22	8.63637E-21	4.57023E-22
253.6	8.72913E-21	5.44826E-22	8.38827E-21	6.26737E-22	8.69625E-21	4.97331E-22	8.53689E-21	4.77365E-22
253.58	8.80737E-21	5.93072E-22	8.32381E-21	6.81197E-22	8.69028E-21	4.53891E-22	8.62256E-21	3.53949E-22
253.56	8.81611E-21	1.63877E-22	8.20456E-21	6.11093E-22	8.77106E-21	3.81347E-22	8.67374E-21	4.41615E-22
253.54	8.73129E-21	3.09785E-22	8.46753E-21	4.48338E-22	8.74234E-21	4.24987E-22	8.70699E-21	2.89927E-22
253.52	8.78857E-21	5.11935E-22	8.65036E-21	8.89528E-22	8.81685E-21	4.24535E-22	8.44282E-21	3.64671E-22
253.5	8.79944E-21	5.42664E-22	8.67474E-21	6.05443E-22	8.79965E-21	4.65400E-22	8.63185E-21	4.22380E-22
253.48	8.81561E-21	4.35169E-22	8.48513E-21	4.09176E-22	8.78055E-21	3.91002E-22	8.65712E-21	3.61501E-22
253.46	9.05213E-21	4.07849E-22	8.51348E-21	5.70876E-22	8.84705E-21	4.18717E-22	8.85388E-21	3.50243E-22
253.44	9.04189E-21	2.92789E-22	8.49490E-21	5.26024E-22	8.94826E-21	5.44300E-22	8.82826E-21	2.79015E-22
253.42	8.99273E-21	3.82911E-22	8.66023E-21	5.52942E-22	9.04363E-21	5.18989E-22	8.82220E-21	2.49496E-22
253.4	8.98902E-21	6.36414E-22	8.73484E-21	6.93999E-22	9.14378E-21	4.14644E-22	8.93721E-21	3.15916E-22
253.38	9.09094E-21	6.79580E-22	8.64264E-21	7.32809E-22	9.11330E-21	3.01193E-22	8.85509E-21	3.58321E-22
253.36	9.11701E-21	4.82615E-22	8.74432E-21	6.53251E-22	9.10836E-21	3.30699E-22	8.95983E-21	3.40260E-22
253.34	9.17658E-21	4.09279E-22	8.58645E-21	6.81174E-22	9.13409E-21	3.53050E-22	9.10654E-21	3.42911E-22
253.32	9.17893E-21	3.59681E-22	8.66450E-21	7.42412E-22	9.26868E-21	5.13687E-22	9.00728E-21	4.25468E-22
253.3	9.32153E-21	4.42032E-22	8.59409E-21	4.99480E-22	9.32931E-21	5.20411E-22	9.24471E-21	4.11571E-22
253.28	9.22382E-21	5.35229E-22	8.70776E-21	5.52326E-22	9.40220E-21	4.70518E-22	9.10126E-21	5.24906E-22
253.26	9.22976E-21	3.71391E-22	8.84590E-21	5.37541E-22	9.34337E-21	5.46476E-22	8.81463E-21	3.07818E-22
253.24	9.45818E-21	4.90660E-22	8.96380E-21	5.69274E-22	9.27674E-21	4.91742E-22	9.13403E-21	2.70537E-22
253.22	9.67633E-21	4.21530E-22	8.87621E-21	6.69738E-22	9.47038E-21	4.72378E-22	9.22716E-21	2.04927E-22
253.2	9.54944E-21	2.96176E-22	8.89543E-21	6.17926E-22	9.42864E-21	5.07240E-22	9.21529E-21	3.61251E-22
253.18	9.42119E-21	2.67707E-22	8.93545E-21	5.04801E-22	9.33690E-21	4.92825E-22	9.26075E-21	1.81397E-22
253.16	9.35457E-21	2.97646E-22	8.85595E-21	7.49892E-22	9.36035E-21	5.23442E-22	9.27975E-21	3.69393E-22
253.14	9.45178E-21	3.91526E-22	9.01068E-21	6.40818E-22	9.59231E-21	4.66919E-22	9.46156E-21	3.04280E-22
253.12	9.58437E-21	3.70992E-22	8.92138E-21	6.91213E-22	9.58315E-21	4.06794E-22	9.48743E-21	3.77618E-22
253.1	9.62245E-21	3.01479E-22	9.12928E-21	7.11146E-22	9.41356E-21	4.28581E-22	9.35776E-21	5.16257E-22
253.08	9.63778E-21	6.01896E-22	9.21351E-21	7.30250E-22	9.44850E-21	3.05988E-22	9.44321E-21	4.13030E-22
253.06	9.72601E-21	5.29854E-22	8.92545E-21	6.49049E-22	9.72961E-21	3.87829E-22	9.25488E-21	4.04272E-22
253.04	9.66516E-21	5.80720E-22	8.83508E-21	4.98696E-22	9.78095E-21	4.99349E-22	9.47595E-21	4.40353E-22
253.02	9.79136E-21	4.22235E-22	8.96418E-21	6.02651E-22	9.62035E-21	4.99944E-22	9.53222E-21	4.95047E-22
253	9.69430E-21	3.80259E-22	9.13829E-21	4.46287E-22	9.63923E-21	4.95172E-22	9.64028E-21	3.70634E-22
252.98	9.78316E-21	6.41926E-22	9.20575E-21	5.48752E-22	9.71233E-21	5.01372E-22	9.66824E-21	1.22077E-22
252.96	9.88697E-21	4.08558E-22	9.42550E-21	6.48290E-22	9.83652E-21	4.51382E-22	9.70465E-21	2.78997E-22
252.94	9.86669E-21	3.38427E-22	9.44849E-21	6.04797E-22	9.80133E-21	3.91743E-22	9.61608E-21	3.70165E-22
252.92	9.91707E-21	4.65910E-22	9.42112E-21	8.14474E-22	9.84277E-21	3.66772E-22	9.62316E-21	3.15689E-22
252.9	9.93123E-21	3.38765E-22	9.40653E-21	8.65911E-22	9.85833E-21	4.89395E-22	9.86475E-21	4.40947E-22
252.88	9.81959E-21	3.58024E-22	9.42828E-21	8.02402E-22	9.88663E-21	5.57424E-22	9.86307E-21	3.05025E-22
252.86	9.91426E-21	4.25780E-22	9.33746E-21	7.19630E-22	1.00402E-20	4.36620E-22	9.79216E-21	2.56596E-22
252.84	9.91028E-21	3.16578E-22	9.45479E-21	7.76479E-22	1.02565E-20	4.06144E-22	9.82583E-21	3.16404E-22
252.82	9.86763E-21	4.99824E-22	9.51848E-21	7.54380E-22	1.02353E-20	4.80626E-22	9.94294E-21	3.94365E-22
252.8	1.00934E-20	5.59658E-22	9.47990E-21	7.38001E-22	1.00179E-20	4.98741E-22	9.85806E-21	4.46001E-22
252.78	1.01625E-20	4.12641E-22	9.47689E-21	5.88321E-22	9.88848E-21	3.65505E-22	9.89007E-21	4.32391E-22
252.76	1.01165E-20	2.38310E-22	9.65630E-21	3.20952E-22	1.00151E-20	3.64954E-22	1.00477E-20	3.22211E-22
252.74	1.02539E-20	4.41935E-22	9.84401E-21	5.84833E-22	1.01442E-20	4.33367E-22	1.00214E-20	2.54044E-22
252.72	1.02333E-20	4.72532E-22	9.77678E-21	7.80562E-22	1.02607E-20	4.29625E-22	1.00868E-20	2.61638E-22
252.7	1.02370E-20	4.30470E-22	9.60586E-21	6.64469E-22	1.02926E-20	4.31413E-22	1.00784E-20	2.95214E-22
252.68	1.03328E-20	5.78006E-22	9.80228E-21	7.15241E-22	1.03736E-20	5.08851E-22	1.00441E-20	3.99819E-22
252.66	1.02316E-20	4.40141E-22	9.82505E-21	5.00703E-22	1.04099E-20	5.61500E-22	1.02065E-20	5.41409E-22
252.64	1.02160E-20	3.25659E-22	9.84741E-21	5.55084E-22	1.03690E-20	5.23375E-22	1.03566E-20	4.56961E-22
252.62	1.04397E-20	3.33247E-22	9.99345E-21	6.87442E-22	1.04509E-20	5.31447E-22	1.03057E-20	4.99546E-22
252.6	1.06182E-20	4.08063E-22	9.87086E-21	6.70921E-22	1.04500E-20	6.00244E-22	1.04482E-20	3.16372E-22
252.58	1.06257E-20	6.33386E-22	9.94713E-21	6.16516E-22	1.05303E-20	4.99547E-22	1.04682E-20	2.77184E-22
252.56	1.07078E-20	5.88536E-22	1.00040E-20	7.33618E-22	1.06059E-20	4.63232E-22	1.04782E-20	2.52610E-22
252.54	1.06306E-20	4.25345E-22	9.99725E-21	5.71703E-22	1.05729E-20	3.32498E-22	1.03249E-20	4.00468E-22
252.52	1.04933E-20	4.13371E-22	9.83643E-21	6.29261E-22	1.05173E-20	4.54957E-22	1.04412E-20	3.74853E-22
252.5	1.05289E-20	4.92788E-22	1.00869E-20	8.24491E-22	1.05811E-20	4.74606E-22	1.04232E-20	2.83992E-22
252.48	1.06543E-20	4.80426E-22	1.02834E-20	7.34004E-22	1.06696E-20	3.87265E-22	1.04116E-20	2.89302E-22
252.46	1.07053E-20	3.77248E-22	1.00788E-20	6.77081E-22	1.06692E-20	5.14685E-22	1.04793E-20	2.99828E-22
252.44	1.07616E-20	5.36226E-22	1.01070E-20	5.73873E-22	1.06336E-20	5.36053E-22	1.06335E-20	2.36972E-22
252.42	1.07307E-20	5.04484E-22	1.01499E-20	5.38597E-22	1.06343E-20	4.14128E-22	1.06217E-20	1.54792E-22
252.4	1.07279E-20	5.54700E-22	1.00141E-20	5.73524E-22	1.07900E-20	3.89505E-22	1.06789E-20	1.54589E-22
252.38	1.08043E-20	6.44445E-22	1.02428E-20	7.39379E-22	1.08393E-20	3.86716E-22	1.06885E-20	3.59620E-22
252.36	1.08339E-20	4.78882E-22	1.03834E-20	8.21198E-22	1.09822E-20	3.24213E-22	1.07977E-20	3.38809E-22
252.34	1.08543E-20	4.99739E-22	1.04847E-20	8.19637E-22	1.10298E-20	3.20766E-22	1.07778E-20	1.80696E-22
252.32	1.08143E-20	6.34683E-22	1.04714E-20	7.16662E-22	1.09200E-20	4.24514E-22	1.07554E-20	2.18754E-22
252.3	1.09305E-20	5.58198E-22	1.04917E-20	5.46637E-22	1.10371E-20	5.17832E-22	1.07500E-20	2.60675E-22
252.28	1.10572E-20	3.08411E-22	1.03233E-20	6.32533E-22	1.10827E-20	4.61943E-22	1.08161E-20	1.64164E-22
252.26	1.10625E-20	4.01567E-22	1.04117E-20	5.90666E-22	1.10589E-20	5.07139E-22	1.07994E-20	2.13243E-22
252.24	1.10640E-20	5.95007E-22	1.06532E-20	5.57297E-22	1.11187E-20	5.22182E-22	1.08986E-20	3.22251E-22
252.22	1.10276E-20	4.43982E-22	1.05993E-20	5.15627E-22	1.11079E-20	4.94176E-22	1.11639E-20	3.19729E-22
252.2	1.10990E-20	3.79657E-22	1.05568E-20	4.68283E-22	1.11702E-20	5.26328E-22	1.11509E-20	3.00603E-22
252.18	1.12897E-20	5.09619E-22	1.06097E-20	5.99605E-22	1.12302E-20	5.25193E-22	1.12321E-20	3.94572E-22
252.16	1.13923E-20	4.86667E-22	1.08373E-20	5.20470E-22	1.11465E-20	5.36785E-22	1.10000E-20	6.37443E-22
252.14	1.13873E-20	3.72293E-22	1.06851E-20	5.94804E-22	1.13425E-20	5.41874E-22	1.08773E-20	6.96726E-22
252.12	1.13118E-20	3.66829E-22	1.07372E-20	6.77768E-22	1.15147E-20	5.73081E-22	1.11319E-20	3.23266E-22
252.1	1.12697E-20	4.07450E-22	1.06544E-20	7.23331E-22	1.13614E-20	5.41545E-22	1.12294E-20	3.52539E-22
252.08	1.12310E-20	4.63587E-22	1.06347E-20	6.36902E-22	1.13935E-20	4.82593E-22	1.13204E-20	3.16146E-22
252.06	1.14040E-20	5.34689E-22	1.07479E-20	7.53196E-22	1.14772E-20	4.61010E-22	1.13437E-20	2.24029E-22
252.04	1.16258E-20	6.02641E-22	1.08716E-20	7.32664E-22	1.14159E-20	4.33867E-22	1.13952E-20	2.86924E-22
252.02	1.16183E-20	4.82515E-22	1.09598E-20	8.15561E-22	1.15541E-20	4.78123E-22	1.13756E-20	3.49991E-22
252	1.17233E-20	2.15203E-22	1.11486E-20	6.60964E-22	1.16288E-20	4.51014E-22	1.13256E-20	3.48671E-22
251.98	1.16488E-20	4.28024E-22	1.10910E-20	6.57652E-22	1.18573E-20	4.96579E-22	1.13407E-20	3.32162E-22
251.96	1.16968E-20	4.96615E-22	1.09650E-20	8.29971E-22	1.18979E-20	4.45636E-22	1.17021E-20	3.50813E-22
251.94	1.18119E-20	5.22383E-22	1.09971E-20	7.49576E-22	1.17621E-20	4.86795E-22	1.18507E-20	4.45662E-22
251.92	1.18518E-20	5.97873E-22	1.11790E-20	6.05887E-22	1.17928E-20	5.00622E-22	1.16267E-20	4.73112E-22
251.9	1.18722E-20	4.93357E-22	1.12926E-20	5.71735E-22	1.17761E-20	4.41851E-22	1.15584E-20	4.19757E-22
